Día;Línea de servicio;Hora de operación;;;;;;;;;;;;;;;;;;;;
;;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;Total general (Número de pasajeros)
22/11/2019;Línea B;2757;7610;9910;8947;6025;5209;4936;4713;5416;5227;5364;3082;8851;12038;9780;5882;4011;3222;1693;22;114695
23/11/2019;Línea B;2305;5382;6544;6361;5280;4850;4808;5109;6922;7184;6730;6363;5122;5362;4654;3703;2916;2577;1787;19;93978
24/11/2019;Línea B;603;2104;2494;2441;2623;2823;3179;3021;3473;3588;3909;3698;3686;3614;3576;6234;2965;2057;225;;56313
25/11/2019;Línea B;2729;7666;10117;9059;5647;5208;4725;4676;5162;4985;5179;5646;7211;11160;8434;5127;3476;2802;1368;16;110393
26/11/2019;Línea B;2704;7972;9900;9292;5903;5239;4643;4690;5136;4688;4778;5600;8478;11964;9132;5169;4055;2898;1397;24;113662
27/11/2019;Línea B;2714;7680;7856;8073;9369;5324;4688;4560;5087;4723;4967;5852;7687;10732;7946;4779;3465;2746;1475;12;109735
28/11/2019;Línea B;2681;7603;9684;9192;6023;5378;4786;4702;5039;4861;5120;5573;7269;11378;8332;4945;3611;2827;1529;24;110557
29/11/2019;Línea B;2676;7494;9921;8935;6240;5600;4850;4714;5114;5096;5623;6146;8086;10994;8845;5686;4137;3088;1896;274;115415
30/11/2019;Línea B;2225;5130;6315;6611;5399;5018;5252;5437;6933;7333;7078;6347;6304;6085;5701;4789;3866;3357;2331;512;102023
1/12/2019;Línea B;1097;3514;2126;2408;2925;3075;3452;3072;3616;4129;3936;3615;3791;3988;4061;2908;2718;2272;281;;56984
2/12/2019;Línea B;2672;7273;9795;8706;5647;5290;4944;4813;4926;4917;5156;5685;7148;10953;8343;4898;3450;2611;1358;14;108599
3/12/2019;Línea B;2695;7377;9831;9077;6029;5228;4774;4617;4867;5375;5146;5753;7491;10978;8925;5290;3860;2688;1453;17;111471
4/12/2019;Línea B;2704;7383;9781;8895;6071;5548;5023;4949;5214;4800;4074;5438;7791;10141;8077;4807;3388;2580;1472;18;108154
5/12/2019;Línea B;2780;6572;10522;8965;6084;5506;5041;5170;5307;4849;5201;5659;7628;11379;9014;5537;4012;3070;1657;27;113980
6/12/2019;Línea B;2653;7254;9599;9047;6191;5467;5092;5079;5348;4974;5654;6518;7829;10438;8676;5723;4320;3470;2136;335;115803
7/12/2019;Línea B;2329;4982;5948;6099;5509;4962;5439;5426;6496;7097;7093;5529;5684;5363;5673;4657;3302;2682;1706;512;96488
8/12/2019;Línea B;590;1559;1955;2065;2732;3264;3364;3295;3385;3762;4081;3783;3880;4360;4774;4041;3266;2826;1025;28;58035
9/12/2019;Línea B;2751;6981;9374;8763;5718;5212;4740;4693;4971;4688;5094;5760;7413;10951;8617;5041;3425;2565;1268;15;108040
10/12/2019;Línea B;2736;7230;9527;8995;6119;5547;5016;4882;5126;4839;5342;5864;7570;11668;9182;5204;3998;3112;1452;23;113432
11/12/2019;Línea B;2686;7012;9598;8923;5760;5579;4773;4983;5135;4808;5287;5669;7404;10774;8421;5323;4262;2997;1496;31;110921
12/12/2019;Línea B;2640;7088;9497;8707;5842;5176;4926;4736;4838;4869;5266;5789;7432;11234;8227;5353;4126;3003;1667;31;110447
13/12/2019;Línea B;2627;6897;9426;8751;6085;5444;5111;4956;5172;4926;5644;6054;7598;10391;9065;5902;4461;3228;2136;476;114350
14/12/2019;Línea B;2184;4901;5946;6391;5634;5413;5350;5643;7067;7475;7527;6891;6303;6063;6679;6899;6867;3888;2338;740;110199
15/12/2019;Línea B;694;1863;2327;2619;3656;3842;3912;4209;3995;4465;4581;4171;4302;4787;4642;4026;3012;2488;431;;64022
16/12/2019;Línea B;2649;6452;9092;8711;5978;5380;5038;4794;4974;4877;4904;6007;7568;9808;9835;4664;3356;2458;1437;24;108006
17/12/2019;Línea B;2464;6541;8925;8224;5876;5742;5114;4939;5223;4955;5325;5515;7664;11312;8293;5003;3672;2492;1599;27;108905
18/12/2019;Línea B;2543;6546;9063;8351;5744;5343;4822;4838;5156;4870;5297;5606;7454;10403;8180;4894;3579;2754;1647;31;107121
19/12/2019;Línea B;2506;6526;8991;8619;5879;5301;5056;4963;5144;4760;5421;5653;7257;10275;8413;5359;3929;2874;1798;26;108750
20/12/2019;Línea B;2500;6311;8730;8400;6133;5513;5188;5062;5159;5323;5814;6248;7689;9744;8541;5791;4186;3031;2072;471;111906
21/12/2019;Línea B;1951;4140;5229;5800;5199;5441;5644;5743;6613;6985;7170;6174;6124;5940;5633;5223;4271;3079;2103;600;99062
22/12/2019;Línea B;673;1716;2129;2651;3537;4079;4228;4266;4339;4331;4766;4233;3921;3957;4330;3706;2799;2323;308;;62292
23/12/2019;Línea B;1975;4724;7294;7177;5657;5476;5580;5396;5343;5182;5876;6168;7222;8781;7321;4712;3355;2427;1575;33;101274
24/12/2019;Línea B;1520;3471;5118;5407;4698;4604;4600;4347;5345;5111;5207;5286;4996;4240;4009;3583;3003;2244;70;;76859
25/12/2019;Línea B;1;982;1013;932;978;1187;1575;1735;1913;2063;2267;2298;2831;2969;3045;2723;1837;1032;82;;31463
26/12/2019;Línea B;1876;4624;6707;6493;4720;4152;4224;4250;4116;4076;4662;4922;6355;8231;7281;4500;3062;2263;1305;38;87857
27/12/2019;Línea B;1912;4618;7060;6826;4864;4735;4580;4631;4469;4559;4927;5513;6364;8256;7192;5010;3366;2356;1614;37;92889
28/12/2019;Línea B;1747;3544;4310;4868;4456;4103;4583;4908;5249;5414;5345;5000;5179;5000;5407;4753;3696;3145;1628;27;82362
29/12/2019;Línea B;608;1634;1849;2031;2660;2942;3488;3392;3301;3726;3736;3739;3744;2684;3297;2985;2253;1729;201;;49999
30/12/2019;Línea B;1678;3934;5895;5731;4383;4486;4641;4782;1097;;7317;11062;6331;7239;6546;4074;2921;2072;1369;21;85579
31/12/2019;Línea B;1216;2471;3468;3492;3182;3478;3985;3984;4492;4273;4373;4825;3318;3887;3453;2840;2434;66;;;59237
1/01/2019;Línea H;;;;;;51;57;86;56;96;61;80;134;159;134;76;58;31;1;;1080
2/01/2019;Línea H;89;214;234;175;108;91;97;112;80;86;52;102;90;96;63;45;42;31;12;2;1821
3/01/2019;Línea H;94;269;271;220;122;99;84;104;107;113;67;80;73;87;58;50;26;22;9;2;1957
4/01/2019;Línea H;102;261;288;221;134;111;90;87;88;121;72;96;92;97;69;63;31;29;11;3;2066
5/01/2019;Línea H;99;181;201;193;115;98;65;102;118;91;77;90;92;93;110;50;46;38;14;3;1876
6/01/2019;Línea H;;;;;1;123;105;95;102;61;91;79;98;86;86;50;42;34;1;;1054
7/01/2019;Línea H;;;;;2;57;57;90;76;87;68;35;103;88;98;52;41;17;4;;875
8/01/2019;Línea H;133;348;336;234;124;118;138;82;71;108;86;85;79;73;53;35;26;10;4;1;2144
9/01/2019;Línea H;129;330;338;244;109;125;166;105;130;112;85;82;74;62;40;41;22;21;6;2;2223
10/01/2019;Línea H;131;356;336;215;158;99;162;93;91;120;90;60;74;63;51;33;30;11;12;3;2188
11/01/2019;Línea H;106;321;305;374;128;152;86;119;111;108;84;78;67;56;51;33;15;23;5;1;2223
12/01/2019;Línea H;118;313;256;186;109;99;262;153;153;137;76;97;111;93;61;80;28;27;10;4;2373
13/01/2019;Línea H;;;;;2;80;78;70;100;110;83;84;117;104;106;94;45;24;3;;1100
14/01/2019;Línea H;160;424;363;236;108;116;93;95;91;118;84;91;69;59;44;25;24;15;6;1;2222
15/01/2019;Línea H;138;462;368;229;116;103;74;61;;;;329;191;79;52;44;23;26;4;2;2301
16/01/2019;Línea H;151;438;400;227;148;108;101;103;110;124;77;79;94;57;73;39;31;23;10;1;2394
17/01/2019;Línea H;160;456;389;274;111;104;89;134;121;105;92;86;76;61;44;39;31;17;7;1;2397
18/01/2019;Línea H;139;475;369;266;119;117;89;143;105;107;91;77;75;69;74;40;34;18;5;2;2414
19/01/2019;Línea H;126;367;318;269;124;106;128;112;130;112;107;140;104;75;86;71;54;38;23;1;2491
20/01/2019;Línea H;;;;;2;107;104;99;104;127;95;85;87;100;113;86;48;25;1;;1183
21/01/2019;Línea H;158;493;421;274;134;131;106;137;107;92;87;98;84;67;52;27;38;13;6;1;2526
22/01/2019;Línea H;149;465;376;263;158;117;96;121;105;114;82;72;70;67;39;40;26;17;3;2;2382
23/01/2019;Línea H;143;502;420;245;139;105;120;135;95;64;83;59;80;69;49;28;28;14;8;;2386
24/01/2019;Línea H;127;495;404;225;131;112;91;119;111;88;1;;211;65;57;29;20;23;5;1;2315
25/01/2019;Línea H;158;486;385;246;149;125;86;127;140;80;46;84;62;95;48;50;28;21;12;1;2429
26/01/2019;Línea H;138;380;306;242;144;101;95;98;152;133;103;90;128;81;69;64;57;30;10;3;2424
27/01/2019;Línea H;;;;;3;106;90;96;64;134;66;94;86;94;97;93;63;22;5;;1113
28/01/2019;Línea H;163;508;369;241;152;92;95;124;123;88;69;59;86;63;35;20;32;15;7;1;2342
29/01/2019;Línea H;145;504;399;268;125;115;77;123;127;91;72;89;80;69;43;32;22;24;4;;2409
30/01/2019;Línea H;170;523;404;251;133;116;98;125;121;106;75;64;79;79;43;25;32;13;7;1;2465
31/01/2019;Línea H;156;507;353;244;154;145;72;136;102;100;79;59;76;88;45;36;34;21;3;5;2415
1/02/2019;Línea H;113;379;544;244;130;100;96;112;150;70;78;72;77;75;44;45;46;16;6;2;2399
2/02/2019;Línea H;135;320;355;222;149;125;105;117;117;121;120;134;122;87;66;84;45;51;23;3;2501
3/02/2019;Línea H;3;;;;1;95;117;102;103;112;92;109;105;123;122;93;78;37;5;;1297
4/02/2019;Línea H;171;500;389;264;153;129;91;125;113;85;71;76;87;67;41;33;28;14;6;2;2445
5/02/2019;Línea H;157;471;427;253;164;97;100;102;101;83;90;83;61;71;52;34;30;18;7;1;2402
6/02/2019;Línea H;159;469;425;238;153;123;96;128;113;81;81;57;54;81;52;32;22;17;7;4;2392
7/02/2019;Línea H;163;492;413;268;129;77;100;120;78;96;77;73;87;107;34;33;18;30;9;2;2406
8/02/2019;Línea H;174;498;374;271;131;109;103;100;143;110;90;93;71;82;48;39;44;21;5;2;2508
9/02/2019;Línea H;137;342;338;241;140;93;96;86;119;118;105;100;98;122;102;71;46;34;15;4;2407
10/02/2019;Línea H;4;;;;;105;120;120;92;66;104;79;97;98;75;79;68;34;1;;1142
11/02/2019;Línea H;173;515;412;256;127;106;112;117;133;85;72;72;74;71;35;23;23;25;5;1;2437
12/02/2019;Línea H;180;504;399;261;145;92;92;88;113;77;58;63;84;86;40;20;29;15;4;4;2354
13/02/2019;Línea H;176;493;422;255;155;95;89;109;116;85;59;85;73;68;51;27;24;16;6;;2404
14/02/2019;Línea H;168;483;380;266;129;103;116;90;101;83;63;79;74;83;55;31;23;26;5;3;2361
15/02/2019;Línea H;131;540;384;268;147;100;102;83;135;64;94;84;95;113;62;36;45;15;7;1;2506
16/02/2019;Línea H;128;371;345;100;;;243;;;;;861;113;95;72;49;60;46;13;3;2499
17/02/2019;Línea H;;;;;;90;78;138;91;99;121;90;99;82;122;94;57;20;2;;1183
18/02/2019;Línea H;173;513;411;255;141;128;97;112;118;119;61;65;49;74;29;35;13;18;5;;2416
19/02/2019;Línea H;153;497;415;291;149;104;101;116;104;83;60;77;76;85;37;28;30;25;3;1;2435
20/02/2019;Línea H;168;515;408;273;127;113;120;123;128;76;66;90;77;58;36;21;26;17;5;1;2448
21/02/2019;Línea H;156;503;425;249;130;88;90;123;114;119;82;67;79;72;49;29;26;15;14;1;2431
22/02/2019;Línea H;163;505;408;279;126;130;112;111;123;85;82;74;74;80;50;30;35;20;10;;2497
23/02/2019;Línea H;130;365;294;293;131;121;115;96;126;96;111;114;81;78;60;52;46;38;17;1;2365
24/02/2019;Línea H;;;;;;115;83;107;98;107;83;105;76;92;91;92;60;26;9;;1144
25/02/2019;Línea H;179;532;413;251;148;123;89;126;115;99;60;79;67;95;33;36;26;16;6;;2493
26/02/2019;Línea H;174;538;424;274;119;100;84;98;122;95;66;68;95;79;32;17;37;17;9;;2448
27/02/2019;Línea H;190;545;417;251;117;97;84;103;94;72;48;104;66;82;34;15;32;23;3;2;2379
28/02/2019;Línea H;184;529;414;283;146;103;87;91;97;100;79;78;101;87;19;36;28;16;5;;2483
1/03/2019;Línea H;181;499;401;261;169;85;91;109;132;126;85;82;118;76;48;43;31;28;11;;2576
2/03/2019;Línea H;136;382;339;261;99;35;133;121;138;132;137;127;102;86;62;67;57;59;9;1;2483
3/03/2019;Línea H;;;;;;112;102;79;132;92;105;112;49;60;97;96;47;45;7;;1135
4/03/2019;Línea H;180;517;412;283;156;25;;136;274;106;72;67;74;90;36;38;36;32;7;;2541
5/03/2019;Línea H;183;522;369;291;158;103;99;97;130;85;80;78;83;88;42;30;33;21;11;4;2507
6/03/2019;Línea H;168;557;431;267;156;100;111;120;115;89;72;90;84;96;48;37;37;19;2;;2599
7/03/2019;Línea H;188;558;393;289;166;99;83;120;131;105;81;76;86;96;47;22;32;15;6;4;2597
8/03/2019;Línea H;167;560;421;261;128;17;232;126;129;118;99;79;91;73;68;45;31;22;8;4;2679
9/03/2019;Línea H;135;371;311;273;146;99;106;102;131;108;103;111;114;118;100;74;62;69;21;1;2555
10/03/2019;Línea H;;;;;3;110;88;127;107;90;91;88;102;119;108;74;78;30;5;;1220
11/03/2019;Línea H;199;488;392;251;147;98;81;122;129;105;56;56;20;65;34;23;19;13;7;;2305
12/03/2019;Línea H;171;517;411;273;162;98;94;86;100;87;64;73;59;75;43;28;33;28;4;1;2407
13/03/2019;Línea H;;;;;;225;;1580;96;61;87;87;66;75;43;32;25;21;8;4;2410
14/03/2019;Línea H;181;508;406;270;137;108;93;101;111;110;74;71;93;101;17;27;30;18;26;4;2486
15/03/2019;Línea H;168;488;402;292;161;116;114;97;123;92;59;101;111;76;46;44;38;21;8;1;2558
16/03/2019;Línea H;139;353;328;246;135;128;117;118;132;152;159;124;123;98;89;71;75;51;35;3;2676
17/03/2019;Línea H;3;;;;1;110;112;111;98;119;98;113;105;81;118;99;62;36;6;;1272
18/03/2019;Línea H;183;534;396;311;147;101;100;125;113;103;82;92;81;78;49;41;35;18;9;2;2600
19/03/2019;Línea H;169;517;430;287;160;93;126;109;148;97;66;80;73;66;41;35;37;16;7;1;2558
20/03/2019;Línea H;152;497;412;315;144;115;96;114;151;101;84;89;64;86;44;45;23;24;6;;2562
21/03/2019;Línea H;174;500;404;289;132;111;102;148;111;130;57;77;73;96;42;37;31;18;7;4;2543
22/03/2019;Línea H;157;491;420;293;156;109;119;98;121;116;82;85;130;83;41;33;32;14;6;;2586
23/03/2019;Línea H;129;372;300;272;121;139;120;123;140;100;111;142;120;99;70;68;60;67;18;2;2573
24/03/2019;Línea H;;;;;;120;114;102;114;72;52;48;57;82;81;79;53;23;4;;1001
25/03/2019;Línea H;;;;;1;79;77;75;106;84;129;86;6;6;43;18;19;12;6;;747
26/03/2019;Línea H;167;509;412;286;153;136;98;111;91;106;78;73;97;94;33;28;46;24;4;;2546
27/03/2019;Línea H;186;479;411;279;143;105;89;118;109;109;63;68;75;99;57;18;32;19;4;2;2465
28/03/2019;Línea H;182;489;396;275;80;116;83;121;107;93;82;64;68;76;35;34;31;17;8;1;2358
29/03/2019;Línea H;178;517;420;250;159;120;126;108;120;97;92;74;84;79;66;34;50;17;5;1;2597
30/03/2019;Línea H;125;380;347;253;132;116;114;91;132;122;153;176;111;108;75;81;58;35;36;3;2648
31/03/2019;Línea H;;;2;;;113;95;80;93;94;116;83;102;119;116;98;69;37;3;;1220
1/04/2019;Línea H;167;488;395;289;154;115;105;106;138;91;111;60;88;65;37;29;30;16;5;2;2491
2/04/2019;Línea H;149;498;437;301;147;;40;265;117;103;81;87;70;87;50;33;33;26;6;2;2532
3/04/2019;Línea H;152;473;412;293;123;101;118;137;103;108;78;86;57;82;48;30;37;21;8;;2467
4/04/2019;Línea H;177;464;420;276;156;89;94;138;102;90;64;65;69;74;46;28;54;30;7;3;2446
5/04/2019;Línea H;169;484;435;263;145;105;125;123;106;111;70;90;86;14;3;42;15;25;7;;2418
6/04/2019;Línea H;144;361;344;228;157;113;128;122;134;109;76;134;24;7;73;52;55;50;18;2;2331
7/04/2019;Línea H;;;;;;118;85;144;100;99;102;95;92;101;74;75;63;16;3;;1167
8/04/2019;Línea H;193;499;382;284;142;120;88;130;102;100;17;152;88;62;38;25;32;19;10;2;2485
9/04/2019;Línea H;182;502;429;274;155;105;93;99;87;87;20;70;73;111;45;45;29;20;6;1;2433
10/04/2019;Línea H;199;485;426;266;128;124;80;110;99;96;99;54;65;57;38;42;27;12;6;1;2414
11/04/2019;Línea H;183;473;446;280;161;111;80;117;102;103;61;65;76;77;47;25;32;22;8;4;2473
12/04/2019;Línea H;169;488;445;270;152;108;87;145;100;113;83;74;80;76;70;45;30;22;8;5;2570
13/04/2019;Línea H;148;354;350;256;154;116;88;106;106;72;106;120;96;72;74;55;43;54;18;2;2390
14/04/2019;Línea H;;1;1;;;118;86;71;125;133;73;85;89;61;78;101;69;23;6;;1120
15/04/2019;Línea H;147;360;411;266;162;106;92;81;125;114;88;86;86;94;59;26;32;25;10;;2370
16/04/2019;Línea H;143;375;362;267;146;144;102;116;97;86;84;109;86;92;45;26;38;28;4;6;2356
17/04/2019;Línea H;113;383;357;237;123;109;117;108;32;71;105;82;88;101;77;47;49;25;9;1;2234
18/04/2019;Línea H;;;;;2;104;127;82;115;100;83;82;76;100;92;67;62;50;6;;1148
19/04/2019;Línea H;1;;;;;98;86;86;86;46;77;71;96;87;61;46;41;27;3;;912
20/04/2019;Línea H;44;135;142;152;108;99;117;130;178;90;102;102;102;78;4;43;60;38;17;4;1745
21/04/2019;Línea H;;;;;;111;93;86;120;66;98;79;111;88;115;81;37;28;5;;1118
22/04/2019;Línea H;166;479;383;266;146;97;126;116;108;106;93;72;87;55;52;37;29;14;7;3;2442
23/04/2019;Línea H;134;447;371;463;152;117;113;113;138;99;62;37;39;102;51;35;46;16;3;3;2541
24/04/2019;Línea H;155;505;403;253;161;84;100;121;122;101;87;70;73;79;52;24;17;9;6;1;2423
25/04/2019;Línea H;59;197;181;113;29;1;3;2;11;12;24;10;201;170;217;446;439;94;17;27;2253
26/04/2019;Línea H;;;;1;;91;462;1157;75;252;135;111;97;89;58;32;34;19;7;;2620
27/04/2019;Línea H;89;208;135;521;282;110;110;118;135;103;120;123;120;70;73;43;53;45;24;;2482
28/04/2019;Línea H;3;;;;;36;85;79;87;83;99;101;86;93;106;93;80;36;6;;1073
29/04/2019;Línea H;176;506;445;258;179;110;113;136;96;105;71;71;108;65;58;29;26;11;6;4;2573
30/04/2019;Línea H;182;512;447;274;141;120;88;123;96;79;89;68;124;75;73;39;26;28;12;4;2600
1/05/2019;Línea H;;;;;;105;101;87;126;84;102;79;92;77;66;78;62;35;4;;1098
2/05/2019;Línea H;181;510;455;294;154;85;92;122;112;99;21;;;293;55;34;28;23;10;;2568
3/05/2019;Línea H;168;508;436;250;161;130;96;125;115;94;68;63;110;75;50;33;33;29;6;3;2553
4/05/2019;Línea H;141;379;347;268;136;121;99;121;127;102;99;72;75;73;80;63;56;52;22;1;2434
5/05/2019;Línea H;5;;;;1;101;96;97;105;94;97;96;98;83;99;95;63;35;7;;1172
6/05/2019;Línea H;167;528;420;270;139;108;82;119;113;102;90;70;74;85;31;34;31;8;5;4;2480
7/05/2019;Línea H;187;529;413;308;146;102;82;116;120;83;90;74;99;78;52;34;42;17;4;4;2580
8/05/2019;Línea H;178;517;423;265;141;105;60;135;111;79;77;81;59;75;49;37;26;16;7;1;2442
9/05/2019;Línea H;174;522;440;260;153;110;98;128;123;88;55;55;77;67;42;29;27;19;4;;2471
10/05/2019;Línea H;169;525;420;301;146;99;107;93;127;93;67;82;81;55;38;30;30;27;14;;2504
11/05/2019;Línea H;140;364;366;220;132;148;132;98;193;135;111;122;103;74;92;56;78;46;16;2;2628
12/05/2019;Línea H;;;;;;146;117;134;112;118;111;103;100;114;107;160;96;58;11;;1487
13/05/2019;Línea H;164;491;402;246;164;4;;;;425;213;57;71;65;43;34;30;29;14;1;2453
14/05/2019;Línea H;177;534;407;265;147;103;93;133;80;95;69;71;67;74;51;29;34;24;11;;2464
15/05/2019;Línea H;168;525;420;253;170;94;105;136;104;124;90;42;94;100;47;39;25;20;17;;2573
16/05/2019;Línea H;163;482;436;254;176;120;105;123;117;119;69;71;23;78;45;26;29;21;8;1;2466
17/05/2019;Línea H;165;467;377;157;161;111;111;128;92;85;100;83;91;84;53;44;45;31;14;;2399
18/05/2019;Línea H;136;374;346;214;156;104;133;120;120;118;79;91;121;58;79;63;52;48;23;5;2440
19/05/2019;Línea H;;;;;;122;100;96;88;98;80;108;103;61;96;60;36;31;9;;1088
20/05/2019;Línea H;181;538;412;266;63;101;110;145;120;75;76;67;71;81;36;44;21;23;14;5;2449
21/05/2019;Línea H;190;549;412;260;163;114;91;101;140;106;74;78;74;64;34;25;26;21;7;1;2530
22/05/2019;Línea H;183;515;403;278;155;125;76;136;127;96;74;61;74;80;37;27;29;19;11;;2506
23/05/2019;Línea H;177;551;403;249;183;101;125;115;114;100;63;74;63;79;43;28;32;14;7;4;2525
24/05/2019;Línea H;184;527;415;259;140;104;77;139;132;99;85;89;86;80;63;28;33;24;10;3;2577
25/05/2019;Línea H;155;165;158;249;140;101;118;105;151;103;92;115;91;79;83;61;42;33;15;5;2061
26/05/2019;Línea H;;;;;1;117;71;110;69;77;97;75;81;90;94;105;48;34;5;;1074
27/05/2019;Línea H;180;524;404;280;156;104;89;138;136;93;66;60;100;71;43;37;24;26;10;;2541
28/05/2019;Línea H;193;551;457;271;142;99;63;110;122;83;67;72;71;69;43;44;28;26;7;1;2519
29/05/2019;Línea H;180;516;394;274;146;100;80;124;110;70;79;90;57;74;43;31;36;20;6;;2430
30/05/2019;Línea H;171;521;410;257;150;115;91;103;96;110;80;65;64;66;56;38;33;27;6;4;2463
31/05/2019;Línea H;178;526;428;268;154;124;101;118;146;87;77;102;80;62;39;57;28;22;12;2;2611
4/06/2019;Línea H;168;554;418;281;160;136;98;112;103;95;78;67;57;61;51;29;25;17;8;3;2521
5/06/2019;Línea H;131;438;570;272;132;106;95;116;124;94;79;94;77;58;31;33;34;21;10;3;2518
6/06/2019;Línea H;180;505;428;266;147;100;90;108;99;95;82;85;71;62;39;39;31;25;17;3;2472
7/06/2019;Línea H;162;500;457;289;142;117;97;120;107;90;83;80;84;71;46;48;33;14;11;1;2552
8/06/2019;Línea H;150;381;340;239;153;113;112;117;94;118;98;105;116;85;66;54;54;52;16;3;2466
9/06/2019;Línea H;;;;;;117;105;101;92;56;89;93;113;59;110;93;55;24;3;;1110
10/06/2019;Línea H;179;467;430;261;145;116;117;102;152;91;85;68;50;67;48;44;30;25;10;2;2489
11/06/2019;Línea H;164;478;398;251;164;130;105;93;96;110;89;45;82;76;48;35;28;32;15;;2439
12/06/2019;Línea H;172;459;448;249;152;98;102;114;100;94;84;56;88;80;37;35;31;23;3;3;2428
13/06/2019;Línea H;167;493;411;272;155;92;101;99;101;89;75;51;64;59;32;38;43;18;12;1;2373
14/06/2019;Línea H;141;469;448;233;146;103;104;107;91;115;78;88;80;109;46;49;33;27;12;2;2481
15/06/2019;Línea H;122;363;325;243;176;143;110;134;137;117;118;121;106;66;52;65;74;78;24;6;2580
16/06/2019;Línea H;;;;;;124;106;155;79;107;88;102;114;120;128;104;75;35;4;;1341
17/06/2019;Línea H;145;467;441;261;161;120;68;114;101;87;81;75;75;95;74;35;28;18;5;3;2454
18/06/2019;Línea H;122;371;362;209;97;73;89;59;77;64;574;67;41;35;13;39;37;15;11;4;2359
19/06/2019;Línea H;156;449;410;254;166;123;111;109;110;63;53;80;72;47;32;40;30;18;9;;2332
20/06/2019;Línea H;126;350;295;210;94;70;76;629;111;68;76;72;74;82;52;41;28;28;7;1;2490
21/06/2019;Línea H;163;465;425;242;149;131;104;115;112;114;82;96;85;73;46;50;32;17;15;6;2522
22/06/2019;Línea H;142;345;328;233;158;112;129;123;152;139;114;122;108;77;77;82;59;60;24;;2584
23/06/2019;Línea H;;;;;;135;100;106;103;99;82;60;103;71;121;68;70;40;12;;1170
24/06/2019;Línea H;;;;;8;108;80;87;91;70;80;118;109;110;88;64;55;27;2;;1097
25/06/2019;Línea H;165;517;434;292;143;128;111;122;131;77;84;81;73;60;38;50;32;21;9;3;2571
26/06/2019;Línea H;152;450;431;263;147;101;109;85;110;72;72;51;50;69;71;35;24;20;9;;2321
27/06/2019;Línea H;109;384;351;174;121;77;92;79;76;65;60;688;69;62;57;30;38;22;8;2;2564
28/06/2019;Línea H;186;461;464;256;140;113;132;119;112;95;88;70;95;66;38;41;32;35;18;4;2565
29/06/2019;Línea H;124;360;320;205;145;118;123;128;98;118;98;109;136;83;95;61;58;39;26;3;2447
30/06/2019;Línea H;;;;;1;162;93;139;107;96;76;97;85;86;89;76;83;51;8;;1249
1/07/2019;Línea H;;;;;1;111;100;89;92;85;102;100;86;94;105;99;51;19;2;;1136
2/07/2019;Línea H;169;532;466;272;168;96;108;147;128;106;86;78;66;71;59;49;55;22;11;3;2692
3/07/2019;Línea H;164;489;447;296;152;118;85;129;115;89;88;96;58;44;59;34;29;16;9;;2517
4/07/2019;Línea H;161;514;430;212;204;117;97;127;111;84;69;69;74;67;70;22;35;17;15;1;2496
5/07/2019;Línea H;154;466;471;255;147;111;114;125;99;114;94;76;74;72;51;48;18;23;7;1;2520
6/07/2019;Línea H;145;368;345;254;163;148;103;126;117;118;126;141;155;80;72;62;64;51;14;;2652
7/07/2019;Línea H;;;;;3;127;112;111;78;113;81;101;101;96;89;82;65;41;6;;1206
8/07/2019;Línea H;163;515;416;284;187;105;98;141;113;93;94;75;73;68;37;34;28;24;10;1;2559
9/07/2019;Línea H;180;472;465;248;136;109;89;124;124;95;69;96;60;100;42;33;29;24;10;3;2508
10/07/2019;Línea H;169;490;445;272;179;108;110;158;108;81;68;63;59;68;50;28;29;25;13;;2523
11/07/2019;Línea H;167;492;397;271;134;108;101;126;111;88;79;64;70;70;38;38;40;11;15;;2420
12/07/2019;Línea H;185;501;443;268;161;102;97;119;103;124;81;81;116;87;65;32;29;31;3;4;2632
13/07/2019;Línea H;150;373;326;230;150;128;90;111;110;139;144;93;101;82;79;64;48;43;39;3;2503
14/07/2019;Línea H;3;;;;;104;109;122;98;81;94;88;87;89;82;89;72;39;8;;1165
15/07/2019;Línea H;165;515;421;281;140;135;81;123;108;77;76;96;66;63;59;37;43;27;11;4;2528
16/07/2019;Línea H;156;522;460;292;165;100;103;124;105;90;73;81;78;58;37;41;34;18;12;;2549
17/07/2019;Línea H;174;535;453;289;100;;221;131;127;97;83;84;64;85;54;28;33;15;9;3;2585
18/07/2019;Línea H;181;547;421;261;162;119;94;112;96;87;23;55;84;66;61;46;29;23;12;;2479
19/07/2019;Línea H;171;491;462;267;163;127;85;118;127;108;96;100;112;88;53;48;46;37;8;5;2712
20/07/2019;Línea H;;;;;1;191;132;121;154;152;120;109;139;109;103;90;64;40;14;;1539
21/07/2019;Línea H;;;;;1;162;93;89;91;127;95;94;112;124;114;73;90;39;4;;1308
22/07/2019;Línea H;156;494;435;300;152;123;100;138;111;117;86;76;77;81;42;41;36;21;7;;2593
23/07/2019;Línea H;170;489;459;285;176;107;110;127;138;69;91;69;110;71;42;46;27;25;5;;2616
24/07/2019;Línea H;176;491;459;262;131;123;113;111;119;84;68;62;73;82;51;34;43;9;9;3;2503
25/07/2019;Línea H;181;490;430;247;182;110;90;80;107;78;81;68;53;56;50;31;45;22;10;;2411
