Día;Línea de Servicio;Hora de operación;;;;;;;;;;;;;;;;;;;;
;;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;Total general (Número de pasajeros)
15/12/2022;LÍNEA L;;;;;;157;200;174;225;233;173;198;211;198;9;;;;;;1.778
15/12/2022;LÍNEA M;308;761;866;650;384;338;290;282;351;226;300;412;551;730;1.037;917;640;423;395;115;9.976
15/12/2022;LÍNEA O;201;942;1.343;1.204;824;636;572;512;569;608;661;626;865;1.106;920;712;522;537;304;23;13.687
15/12/2022;LÍNEA P;1.272;2.691;2.984;2.227;1.325;984;792;860;891;714;707;692;872;972;684;676;510;318;181;6;20.358
15/12/2022;LÍNEA T-A;1.250;3.213;4.316;3.894;2.777;2.398;2.182;2.061;2.372;2.151;2.462;2.796;3.621;4.625;4.708;3.690;2.741;2.017;1.620;149;55.043
16/12/2022;LÍNEA 1;2.869;7.336;10.080;10.045;6.927;6.000;5.295;5.020;5.387;5.148;6.202;6.779;8.438;10.371;8.865;6.761;4.737;3.815;2.970;707;123.752
16/12/2022;LÍNEA 2;139;777;965;1.007;945;971;1.008;1.078;1.173;1.102;1.209;1.462;2.034;2.103;2.030;1.595;1.145;677;470;13;21.903
16/12/2022;LÍNEA A;15.276;39.569;55.474;49.030;33.557;29.760;27.337;27.577;31.137;30.618;37.833;43.465;60.081;74.235;63.988;46.546;33.121;25.921;19.586;4.218;748.329
16/12/2022;LÍNEA B;3.060;6.449;8.652;7.935;5.388;4.675;4.255;4.084;4.331;4.380;4.931;5.660;7.121;9.480;7.535;5.459;3.732;2.852;1.975;424;102.378
16/12/2022;LÍNEA H;186;463;392;373;177;175;162;142;114;111;103;113;66;75;66;53;40;21;9;12;2.853
16/12/2022;LÍNEA J;1.275;2.361;2.369;2.082;1.438;1.101;891;861;830;776;676;787;740;698;654;489;402;202;92;13;18.737
16/12/2022;LÍNEA K;2.267;2.639;2.676;2.372;1.903;1.647;1.382;1.258;1.370;1.155;1.059;1.067;1.222;1.258;1.006;868;822;478;179;49;26.677
16/12/2022;LÍNEA L;;;;;;245;168;219;179;205;204;327;241;270;;;;;;;2.058
16/12/2022;LÍNEA M;308;745;824;593;401;372;335;299;342;309;394;419;616;828;978;868;605;430;404;186;10.256
16/12/2022;LÍNEA O;221;838;1.262;1.156;795;658;511;602;641;536;667;714;816;1.051;927;726;557;577;364;51;13.670
16/12/2022;LÍNEA P;1.184;2.526;2.956;2.255;1.367;1.043;922;876;912;788;730;818;966;952;829;781;628;333;184;23;21.073
16/12/2022;LÍNEA T-A;1.204;3.058;4.090;3.894;2.793;2.461;2.242;2.237;2.455;2.330;2.705;3.114;3.778;4.679;4.762;3.818;2.869;2.097;1.817;519;56.922
17/12/2022;LÍNEA 1;2.198;5.053;6.425;7.144;5.715;5.294;5.117;5.594;6.750;7.085;7.133;7.187;6.080;5.979;6.239;5.558;4.690;4.120;3.248;1.344;107.953
17/12/2022;LÍNEA 2;111;553;640;775;645;769;790;1.057;1.308;1.208;1.425;1.402;1.355;1.386;1.394;1.263;999;655;425;19;18.179
17/12/2022;LÍNEA A;12.026;26.710;33.723;34.538;27.502;26.477;26.884;30.448;41.503;47.335;47.757;46.598;43.814;42.755;45.177;39.609;33.547;28.183;22.656;8.028;665.270
17/12/2022;LÍNEA B;2.293;4.405;5.486;5.443;4.733;4.555;4.371;4.873;6.419;6.828;6.771;6.047;5.641;5.288;5.256;4.757;3.733;3.236;2.364;1.321;93.820
17/12/2022;LÍNEA H;147;328;335;289;201;165;181;165;176;137;140;101;95;109;82;108;40;26;26;8;2.859
17/12/2022;LÍNEA J;921;1.625;1.829;1.787;1.413;1.200;1.100;1.081;1.119;909;957;883;778;855;979;1.042;689;388;183;33;19.771
17/12/2022;LÍNEA K;1.849;2.396;2.494;2.303;1.831;1.583;1.450;1.427;1.548;1.235;1.359;1.383;1.530;1.515;1.579;1.536;1.261;792;371;95;29.537
17/12/2022;LÍNEA L;;;;;3;330;208;319;267;163;388;333;301;282;;;;;;;2.594
17/12/2022;LÍNEA M;238;505;675;534;420;358;326;356;485;520;546;382;662;674;693;532;331;623;433;222;9.515
17/12/2022;LÍNEA O;173;595;834;829;634;577;540;503;708;666;687;538;587;590;503;545;430;519;335;37;10.830
17/12/2022;LÍNEA P;889;1.621;1.932;1.729;1.226;1.088;976;862;1.014;1.022;998;961;902;915;1.081;1.204;936;553;308;57;20.274
17/12/2022;LÍNEA T-A;970;2.193;2.982;3.051;2.467;2.396;2.257;2.566;3.042;3.295;3.259;2.320;3.330;3.127;3.463;1.782;1.767;2.325;1.971;885;49.448
18/12/2022;LÍNEA 1;471;1.804;2.045;2.462;3.008;3.796;3.275;3.115;2.726;4.131;4.392;4.020;4.050;3.967;4.087;3.901;3.409;2.795;571;;58.025
18/12/2022;LÍNEA 2;17;173;239;202;295;404;369;502;569;683;680;764;787;932;916;702;560;384;88;;9.266
18/12/2022;LÍNEA A;3.775;11.072;12.723;12.664;16.258;18.268;16.550;16.138;16.132;23.386;26.988;26.051;27.689;30.702;31.957;27.745;23.412;24.281;3.063;49;368.903
18/12/2022;LÍNEA B;837;1.840;2.001;2.252;2.937;3.301;2.893;2.669;2.751;4.147;4.263;3.608;3.686;3.872;3.748;3.322;2.734;2.671;354;11;53.897
18/12/2022;LÍNEA H;;;;;;177;158;123;110;156;104;91;108;109;120;126;54;34;1;;1.471
18/12/2022;LÍNEA J;;;;;63;1.258;951;850;770;976;870;826;795;878;1.074;749;567;256;8;;10.891
18/12/2022;LÍNEA K;;;;;737;1.303;1.214;1.240;1.149;1.442;1.216;1.417;1.466;1.666;1.781;1.535;1.148;526;31;3;17.874
18/12/2022;LÍNEA L;;;;;86;243;322;278;308;303;342;329;396;347;3;;;;;;2.957
18/12/2022;LÍNEA M;;1;;;;409;345;295;327;396;416;526;418;539;570;614;538;382;232;;6.008
18/12/2022;LÍNEA O;41;287;300;288;290;382;345;347;307;369;453;408;402;496;443;382;390;463;117;1;6.511
18/12/2022;LÍNEA P;5;7;21;16;81;1.012;804;730;642;1.093;920;823;847;899;1.130;963;666;328;36;;11.023
18/12/2022;LÍNEA T-A;190;759;986;208;1.383;1.762;1.608;1.539;1.468;2.096;2.216;2.179;2.288;2.465;2.641;2.369;2.048;1.820;703;;30.728
19/12/2022;LÍNEA 1;2.773;7.071;9.914;9.629;6.530;5.617;5.010;5.048;5.243;5.033;5.865;6.445;8.405;10.374;8.487;5.544;3.427;3.195;1.949;76;115.635
19/12/2022;LÍNEA 2;135;726;986;1.035;831;953;993;1.115;1.142;1.129;1.379;1.558;2.023;2.333;2.079;1.520;1.043;568;338;8;21.894
19/12/2022;LÍNEA A;15.156;39.033;54.713;46.944;31.396;28.114;26.072;26.779;28.981;29.160;36.347;39.820;53.113;77.737;62.371;40.307;27.018;20.528;14.111;221;697.921
19/12/2022;LÍNEA B;2.985;6.340;8.384;7.500;5.267;4.475;4.081;4.049;4.299;4.223;4.748;5.321;6.839;9.640;7.268;4.219;2.911;2.182;1.362;16;96.109
19/12/2022;LÍNEA H;218;426;410;332;199;158;144;108;136;94;120;101;69;74;60;49;28;24;5;;2.755
19/12/2022;LÍNEA J;1.291;2.310;2.277;2.020;1.449;1.046;904;821;857;680;644;542;666;627;553;426;307;167;61;;17.648
19/12/2022;LÍNEA K;2.352;2.731;2.563;2.198;1.623;1.535;1.286;1.286;1.414;1.116;974;889;901;892;699;687;629;381;149;2;24.307
19/12/2022;LÍNEA M;307;710;795;580;399;360;270;339;365;272;345;428;558;753;1.061;938;519;423;361;95;9.878
19/12/2022;LÍNEA O;208;817;1.255;1.138;733;586;458;546;529;498;521;631;940;1.064;927;681;421;494;309;21;12.777
19/12/2022;LÍNEA P;1.136;2.481;2.925;1.946;1.238;996;878;842;930;687;729;693;865;853;676;512;482;266;115;2;19.252
19/12/2022;LÍNEA T-A;1.160;2.975;3.903;3.651;2.662;2.341;2.056;2.156;2.371;2.186;2.529;2.870;3.369;4.657;4.695;3.385;2.454;1.738;1.405;125;52.688
20/12/2022;LÍNEA 1;2.764;7.086;10.259;9.501;6.628;5.732;5.088;5.071;5.105;5.170;5.803;6.512;8.716;10.401;7.734;6.062;4.254;3.301;2.208;169;117.564
20/12/2022;LÍNEA 2;164;596;905;1.012;801;956;1.025;1.101;1.156;1.153;1.249;1.549;1.985;2.165;1.677;1.706;1.165;628;420;2;21.415
20/12/2022;LÍNEA A;15.008;38.939;55.479;47.508;31.995;28.634;26.561;27.803;30.292;30.198;36.286;40.611;60.130;78.574;63.522;42.524;29.858;21.843;15.484;331;721.580
20/12/2022;LÍNEA B;2.917;6.436;8.430;7.656;5.264;4.595;4.225;4.084;4.311;4.073;4.675;5.378;7.277;9.610;7.129;4.289;3.238;2.323;1.414;21;97.345
20/12/2022;LÍNEA H;212;428;403;333;197;184;127;135;147;111;85;99;85;68;70;39;31;19;8;;2.781
20/12/2022;LÍNEA J;1.277;2.323;2.285;1.947;1.407;1.105;928;887;844;793;690;615;740;682;502;412;381;202;54;1;18.075
20/12/2022;LÍNEA K;2.303;2.710;2.422;2.370;1.666;1.517;1.308;1.209;1.442;1.094;969;1.090;1.152;1.129;919;716;688;332;138;7;25.181
20/12/2022;LÍNEA L;;;;;;189;261;267;349;248;274;310;340;323;9;;;;;;2.570
20/12/2022;LÍNEA M;306;701;801;580;408;337;278;299;338;328;364;441;498;854;1.075;818;605;429;353;110;9.923
20/12/2022;LÍNEA O;221;825;1.236;1.134;718;635;492;535;528;491;593;630;960;1.019;909;722;501;544;307;21;13.021
20/12/2022;LÍNEA P;1.163;2.525;2.805;2.081;1.283;1.040;916;881;988;808;765;676;855;908;738;503;532;272;172;3;19.914
20/12/2022;LÍNEA T-A;1.185;2.962;3.919;3.637;2.622;2.322;2.105;2.131;2.302;2.253;2.591;2.927;3.598;4.608;4.564;3.587;2.658;1.913;1.444;189;53.517
21/12/2022;LÍNEA 1;2.656;7.037;10.070;9.291;6.625;5.962;5.278;4.966;5.215;5.205;5.961;6.580;8.929;10.528;8.327;5.868;4.372;3.171;2.301;126;118.468
21/12/2022;LÍNEA 2;154;755;974;944;778;901;957;1.047;1.129;1.087;1.425;1.560;2.052;2.227;1.984;1.652;1.116;669;364;17;21.792
21/12/2022;LÍNEA A;14.861;38.019;54.515;46.584;32.326;28.530;27.632;27.463;29.585;30.400;37.391;40.637;61.540;79.200;62.302;41.413;29.474;22.120;16.090;264;720.346
21/12/2022;LÍNEA B;2.930;6.170;8.334;7.514;5.187;4.555;4.424;4.193;4.417;4.229;5.067;5.228;7.298;9.500;7.013;4.201;3.152;2.597;1.580;32;97.621
21/12/2022;LÍNEA H;206;435;400;320;180;177;173;156;104;120;88;95;98;55;77;27;27;21;6;4;2.769
21/12/2022;LÍNEA J;1.210;2.275;2.403;1.899;1.475;1.106;905;819;867;717;692;689;788;616;528;474;302;177;69;4;18.015
21/12/2022;LÍNEA K;2.212;2.710;2.638;2.212;1.758;1.619;1.431;1.283;1.476;1.186;1.025;1.039;1.259;1.245;878;691;617;384;128;4;25.795
21/12/2022;LÍNEA L;;;;;;212;200;254;301;210;269;256;374;252;;;;;;;2.328
21/12/2022;LÍNEA M;277;719;813;628;382;342;314;329;328;313;336;496;545;916;1.069;859;614;434;368;116;10.198
21/12/2022;LÍNEA O;209;829;1.224;1.142;696;627;555;517;533;492;550;602;995;1.132;855;655;532;524;329;25;13.023
21/12/2022;LÍNEA P;1.136;2.387;2.787;2.146;1.349;1.080;922;846;883;776;700;693;985;853;674;539;509;324;163;7;19.759
21/12/2022;LÍNEA T-A;1.119;2.914;3.913;3.653;2.615;2.305;2.160;2.210;2.360;2.349;2.688;2.843;3.694;4.853;4.752;3.450;2.527;1.979;1.566;139;54.089
22/12/2022;LÍNEA 1;2.563;6.891;9.747;9.249;6.735;5.763;5.253;5.128;5.239;5.270;6.088;6.681;8.173;9.902;8.673;6.053;4.338;3.388;2.268;236;117.638
22/12/2022;LÍNEA 2;137;707;899;1.048;835;907;991;1.060;1.084;1.093;1.317;1.438;1.927;2.159;1.940;1.674;1.156;711;376;3;21.462
22/12/2022;LÍNEA A;14.312;37.363;53.155;46.087;31.730;28.184;27.350;27.728;30.558;30.604;37.574;41.568;58.230;74.786;61.937;43.627;31.025;23.118;16.727;356;716.019
22/12/2022;LÍNEA B;2.776;5.966;8.150;7.352;5.238;4.548;4.404;4.323;4.383;4.433;4.912;5.423;7.021;9.265;7.009;4.447;3.366;2.553;1.598;18;97.185
22/12/2022;LÍNEA H;201;452;386;300;234;186;150;126;132;114;95;97;122;96;69;34;57;25;8;2;2.886
22/12/2022;LÍNEA J;1.169;2.284;2.296;1.974;1.475;1.145;962;865;861;762;652;715;849;700;599;481;322;181;81;3;18.376
22/12/2022;LÍNEA K;2.198;2.732;2.653;2.298;1.784;1.595;1.372;1.304;1.382;1.193;1.089;1.061;1.196;1.174;900;736;703;415;150;5;25.940
22/12/2022;LÍNEA L;;;;;;209;201;360;361;287;191;285;239;271;3;;;;;;2.407
22/12/2022;LÍNEA M;290;691;778;650;414;319;338;339;339;341;363;478;631;814;937;863;600;409;478;114;10.186
22/12/2022;LÍNEA O;218;779;1.196;1.065;699;584;505;504;525;414;551;598;895;972;759;733;498;555;381;14;12.445
22/12/2022;LÍNEA P;1.075;2.398;2.833;2.048;1.358;1.116;900;826;899;738;765;762;861;886;737;611;551;339;168;6;19.877
22/12/2022;LÍNEA T-A;1.127;2.834;3.912;3.616;2.672;2.329;2.219;2.160;2.471;2.439;2.870;2.995;3.695;4.455;4.605;3.515;2.737;2.040;1.765;148;54.604
23/12/2022;LÍNEA 1;2.313;6.028;8.763;8.401;6.387;5.754;5.369;4.968;5.581;5.792;6.493;7.208;8.568;8.233;7.065;5.434;4.182;3.289;2.404;705;112.937
23/12/2022;LÍNEA 2;130;577;848;922;819;878;915;1.145;1.138;1.175;1.380;1.609;1.898;1.894;1.734;1.429;1.085;748;381;18;20.723
23/12/2022;LÍNEA A;13.363;33.341;45.630;40.936;29.489;27.268;26.780;27.889;33.318;35.031;43.152;47.357;58.180;59.540;50.657;39.326;29.956;23.475;17.496;3.914;686.098
23/12/2022;LÍNEA B;2.595;5.440;7.114;6.684;5.089;4.457;4.334;4.324;4.450;4.579;5.257;5.995;7.085;7.454;6.081;4.203;3.189;2.425;1.665;379;92.799
23/12/2022;LÍNEA H;183;378;344;304;217;213;149;114;150;116;113;137;114;75;79;77;48;36;25;3;2.875
23/12/2022;LÍNEA J;1.049;1.976;2.141;1.869;1.503;1.174;1.093;947;953;785;854;802;857;664;614;544;385;231;104;23;18.568
23/12/2022;LÍNEA K;2.066;2.602;2.572;2.307;1.905;1.570;1.498;1.359;1.512;1.300;1.263;1.177;1.361;1.214;1.044;933;711;495;220;52;27.161
23/12/2022;LÍNEA L;;;;;;224;205;291;253;267;184;177;323;187;;;;;;;2.111
23/12/2022;LÍNEA M;259;592;733;593;451;330;338;340;353;373;458;545;655;781;762;689;604;460;328;214;9.858
23/12/2022;LÍNEA O;196;683;1.037;942;640;554;426;454;509;525;508;541;703;767;651;570;420;479;395;43;11.043
23/12/2022;LÍNEA P;1.014;2.149;2.494;1.956;1.362;1.113;891;829;887;791;917;829;884;894;799;691;598;361;236;46;19.741
23/12/2022;LÍNEA T-A;1.045;2.483;3.552;3.372;2.631;2.218;2.308;2.211;2.545;2.443;3.051;3.180;3.789;3.934;3.815;3.285;2.604;2.098;1.686;558;52.808
24/12/2022;LÍNEA 1;1.313;2.837;3.800;4.915;4.879;4.403;4.415;4.587;5.177;5.139;4.988;3.724;3.027;2.886;3.060;2.465;1.812;1.172;85;;64.684
24/12/2022;LÍNEA 2;88;292;400;506;495;591;699;857;1.106;1.181;1.149;983;1.046;977;1.110;733;529;225;20;;12.987
24/12/2022;LÍNEA A;8.047;15.051;18.897;22.509;21.424;20.373;21.820;24.984;31.347;31.594;32.924;29.587;30.158;29.954;30.913;26.255;19.372;14.144;416;17;429.786
24/12/2022;LÍNEA B;1.435;2.253;3.027;3.896;3.829;3.605;3.591;3.804;4.253;4.283;4.201;3.895;3.811;3.711;3.504;3.193;2.322;2.007;91;1;60.712
24/12/2022;LÍNEA H;96;148;163;232;189;218;197;138;133;119;120;129;101;102;140;124;91;26;;;2.466
24/12/2022;LÍNEA J;519;730;1.061;1.327;1.289;1.118;1.129;1.077;948;851;787;789;801;865;959;986;889;538;9;;16.672
24/12/2022;LÍNEA K;987;1.090;1.481;1.735;1.632;1.560;1.621;1.626;1.462;1.368;1.285;1.264;1.369;1.271;1.508;1.514;1.464;1.009;67;;25.313
24/12/2022;LÍNEA L;;;;;;77;132;198;192;156;253;224;144;83;;;;;;;1.459
24/12/2022;LÍNEA M;133;265;367;455;395;339;424;399;448;494;591;622;636;570;725;678;682;513;119;;8.855
24/12/2022;LÍNEA O;127;421;516;507;466;408;329;416;453;504;511;462;446;510;563;516;317;204;12;;7.688
24/12/2022;LÍNEA P;475;761;1.023;1.199;1.100;998;1.040;853;822;732;736;628;804;711;823;782;771;485;9;;14.752
24/12/2022;LÍNEA T-A;603;1.250;1.657;2.198;2.163;1.990;2.060;2.180;2.540;2.535;2.860;2.778;2.800;2.781;3.117;2.707;2.414;1.779;195;;40.607
25/12/2022;LÍNEA 1;195;890;933;892;917;1.295;1.456;1.618;1.729;1.900;1.969;2.085;2.289;2.833;3.133;2.783;2.475;1.839;280;;31.511
25/12/2022;LÍNEA 2;15;110;114;122;114;244;201;230;382;335;257;309;298;354;403;288;201;140;10;;4.127
25/12/2022;LÍNEA A;1.511;5.466;5.882;4.955;4.986;6.282;7.627;8.622;9.669;10.584;11.361;11.889;15.311;18.297;21.239;19.382;16.295;12.673;1.054;;193.085
25/12/2022;LÍNEA B;293;746;826;771;833;1.122;1.162;1.381;1.532;1.628;1.912;1.931;2.435;2.796;2.996;2.258;1.743;1.521;167;;28.053
25/12/2022;LÍNEA H;;;;;;72;74;69;58;65;79;84;105;133;149;101;74;21;2;;1.086
25/12/2022;LÍNEA J;;;;;37;467;472;526;499;581;573;721;781;835;1.051;835;454;217;2;;8.051
25/12/2022;LÍNEA K;;;;;296;680;717;861;739;946;1.064;1.126;1.486;1.638;1.743;1.278;729;425;24;;13.752
25/12/2022;LÍNEA L;;;;;26;74;233;372;468;562;602;422;421;325;;;;;;;3.505
25/12/2022;LÍNEA M;;;;1;;182;173;172;250;263;292;337;389;404;464;452;320;269;117;;4.085
25/12/2022;LÍNEA O;7;178;157;137;127;182;193;205;158;222;238;267;292;343;398;310;242;128;18;;3.802
25/12/2022;LÍNEA P;;;;;19;382;422;452;483;566;608;628;825;979;1.104;839;525;253;13;;8.098
25/12/2022;LÍNEA T-A;89;422;487;400;447;704;812;906;1.053;1.151;1.198;1.340;1.531;1.718;1.979;1.818;1.461;1.148;300;;18.964
26/12/2022;LÍNEA 1;2.025;5.023;7.343;7.023;4.854;4.402;3.872;3.809;3.983;4.109;4.697;5.101;6.709;8.205;6.607;4.723;3.338;2.859;1.747;90;90.519
26/12/2022;LÍNEA 2;99;536;706;785;715;726;832;907;917;899;1.089;1.317;1.715;1.909;1.662;1.181;804;407;166;2;17.374
26/12/2022;LÍNEA A;11.277;27.622;39.249;34.764;23.701;21.213;20.615;21.201;22.740;22.851;28.522;31.218;44.847;59.041;47.019;31.084;21.893;17.914;10.514;230;537.515
26/12/2022;LÍNEA B;2.051;4.259;6.094;5.577;3.800;3.581;3.242;3.098;3.220;3.349;3.850;4.299;5.400;7.401;5.837;3.489;2.350;1.758;1.146;12;73.813
26/12/2022;LÍNEA H;151;294;281;247;171;154;133;123;151;110;89;115;100;91;70;56;40;18;5;;2.399
26/12/2022;LÍNEA J;854;1.594;1.809;1.519;1.118;893;793;787;800;624;575;576;654;621;640;418;267;103;60;;14.705
26/12/2022;LÍNEA K;1.706;2.268;2.266;1.829;1.382;1.267;1.201;1.128;1.221;1.090;947;936;1.030;1.096;969;805;651;319;118;7;22.236
26/12/2022;LÍNEA L;;;;;;110;172;262;331;306;308;227;263;272;2;;;;;;2.253
26/12/2022;LÍNEA M;227;499;596;467;340;281;257;298;316;286;335;459;543;803;806;734;424;330;295;49;8.345
26/12/2022;LÍNEA O;181;633;921;785;529;441;429;391;373;377;520;507;726;797;701;512;466;415;211;6;9.921
26/12/2022;LÍNEA P;833;1.680;2.105;1.575;990;761;721;668;787;654;666;681;776;842;711;645;481;217;92;8;15.893
26/12/2022;LÍNEA T-A;919;2.131;2.985;2.724;2.080;1.731;1.774;1.739;1.926;1.901;2.185;2.466;3.138;3.750;3.603;2.828;2.049;1.406;1.160;73;42.568
27/12/2022;LÍNEA 1;2.079;5.455;8.096;7.585;5.249;4.617;4.225;4.140;4.186;4.304;4.878;5.496;7.240;8.647;7.243;4.811;3.374;2.733;1.797;76;96.231
27/12/2022;LÍNEA 2;188;567;768;879;766;716;870;907;955;896;1.118;1.299;1.818;1.921;1.644;1.251;849;446;205;6;18.069
27/12/2022;LÍNEA A;12.164;30.340;43.725;37.705;25.356;22.344;22.048;21.822;23.818;24.136;30.132;32.409;48.513;64.825;50.719;34.010;23.405;17.972;11.337;170;576.950
27/12/2022;LÍNEA B;2.145;4.834;6.756;5.746;4.234;3.799;3.565;3.278;3.520;3.480;4.166;4.465;5.994;7.967;5.831;3.538;2.633;1.872;1.176;16;79.015
27/12/2022;LÍNEA H;149;341;315;246;161;139;139;115;131;119;89;87;113;79;56;43;43;17;13;;2.395
27/12/2022;LÍNEA J;906;1.769;1.894;1.668;1.146;7;683;727;734;707;636;637;690;651;431;375;244;147;31;1;14.084
27/12/2022;LÍNEA K;1.789;2.571;2.503;2.082;1.513;1.155;1.101;1.139;1.154;1.050;913;969;1.242;1.159;781;623;614;328;149;;22.835
27/12/2022;LÍNEA L;;;;;;216;255;273;308;342;341;353;387;360;;;;;;;2.835
27/12/2022;LÍNEA M;243;579;610;541;338;252;275;251;324;256;351;422;555;791;999;752;504;354;307;54;8.758
27/12/2022;LÍNEA O;199;655;1.013;781;582;505;449;415;419;373;498;524;825;822;780;568;543;423;241;8;10.623
27/12/2022;LÍNEA P;912;1.891;2.360;1.699;1.093;740;641;654;792;715;708;656;841;802;672;552;424;222;102;2;16.478
27/12/2022;LÍNEA T-A;987;2.402;3.263;3.008;2.168;1.760;1.758;1.827;1.974;1.858;2.368;2.408;3.228;4.220;4.104;2.810;2.250;1.542;1.248;71;45.254
28/12/2022;LÍNEA 1;2.090;5.369;8.097;7.615;5.377;4.774;4.427;3.998;4.222;4.374;5.184;5.262;6.984;8.741;7.178;5.165;3.776;3.011;2.028;72;97.744
28/12/2022;LÍNEA 2;117;533;764;816;780;828;878;1.006;942;991;1.141;1.246;1.683;1.896;1.743;1.242;844;494;228;3;18.175
28/12/2022;LÍNEA A;11.792;29.809;43.281;37.722;25.939;23.474;22.324;22.902;23.787;24.874;31.236;32.835;47.363;63.549;51.714;35.568;24.507;20.112;12.457;170;585.415
28/12/2022;LÍNEA B;2.182;4.788;6.592;5.955;4.324;3.811;3.604;3.480;3.507;3.810;4.129;4.560;5.889;7.831;6.238;4.078;2.725;2.245;1.357;25;81.130
28/12/2022;LÍNEA H;141;341;328;230;205;154;123;147;118;104;90;111;65;80;75;42;29;31;6;;2.420
28/12/2022;LÍNEA J;926;1.762;1.975;1.661;1.219;931;881;824;746;679;628;634;666;635;583;417;308;162;77;1;15.715
28/12/2022;LÍNEA K;1.800;2.548;2.565;2.110;1.499;1.376;1.233;1.199;1.230;1.069;1.101;1.062;1.259;1.385;991;829;632;325;121;;24.334
28/12/2022;LÍNEA L;;;;;;318;391;539;490;574;454;471;509;482;6;;;;;;4.234
28/12/2022;LÍNEA M;230;570;673;548;349;258;254;295;289;298;366;453;502;742;1.023;718;536;407;301;83;8.895
28/12/2022;LÍNEA O;198;673;998;874;618;537;448;411;423;425;515;522;694;847;726;615;482;469;255;12;10.742
28/12/2022;LÍNEA P;898;1.864;2.357;1.662;1.150;888;823;768;800;780;698;695;749;848;790;760;517;264;126;;17.437
28/12/2022;LÍNEA T-A;944;2.400;3.352;3.008;2.263;1.974;1.825;2.004;2.047;1.988;2.321;2.495;3.209;4.220;4.132;2.997;2.263;1.693;1.256;116;46.507
29/12/2022;LÍNEA 1;2.055;5.285;7.927;7.392;5.407;4.712;4.288;4.272;4.139;4.168;4.861;5.365;6.817;8.072;7.005;5.150;3.794;3.069;2.141;92;96.011
29/12/2022;LÍNEA 2;126;535;735;884;732;811;822;978;933;944;1.147;1.326;1.538;1.852;1.671;1.235;898;504;215;3;17.889
29/12/2022;LÍNEA A;11.626;28.877;42.373;36.292;25.137;22.946;21.956;22.529;23.471;23.684;30.225;33.151;46.969;58.413;51.035;36.439;25.891;20.688;13.107;241;575.050
29/12/2022;LÍNEA B;2.129;4.565;6.549;5.715;4.083;3.712;3.667;3.621;3.653;3.536;3.914;4.651;5.663;7.559;6.061;3.814;2.933;2.162;1.480;24;79.491
29/12/2022;LÍNEA H;140;330;312;248;190;178;161;148;128;100;114;101;88;75;106;61;52;30;9;;2.571
29/12/2022;LÍNEA J;887;1.749;1.939;1.669;1.188;960;863;778;745;650;614;589;637;704;659;447;381;210;53;1;15.723
29/12/2022;LÍNEA K;1.691;2.558;2.507;2.133;1.633;1.394;1.279;1.241;1.185;1.066;1.031;898;1.324;1.215;1.085;870;699;410;175;3;24.397
29/12/2022;LÍNEA L;;;;;;265;428;535;534;498;434;514;435;393;1;;;;;;4.037
29/12/2022;LÍNEA M;240;528;670;547;358;282;278;270;310;312;361;402;536;715;971;748;486;384;268;98;8.764
29/12/2022;LÍNEA O;203;624;1.040;813;595;524;428;480;499;399;472;523;740;766;755;524;460;448;272;12;10.577
29/12/2022;LÍNEA P;878;1.826;2.269;1.658;1.110;890;784;782;793;656;708;645;733;953;770;664;518;300;165;1;17.103
29/12/2022;LÍNEA T-A;919;2.331;3.244;2.991;2.237;2.031;1.880;1.931;2.048;2.074;2.281;2.585;3.194;3.969;3.951;3.007;2.261;1.617;1.334;117;46.002
30/12/2022;LÍNEA 1;1.886;4.656;6.946;6.947;5.124;4.596;4.299;4.316;4.594;4.820;5.873;7.253;6.715;6.608;5.975;4.785;3.657;3.007;2.104;161;94.322
30/12/2022;LÍNEA 2;107;472;700;765;718;761;838;962;1.016;1.139;1.354;1.646;1.683;1.583;1.402;1.223;835;620;287;5;18.116
30/12/2022;LÍNEA A;10.822;25.869;35.456;31.458;23.307;22.013;22.087;23.495;27.394;28.996;23.425;22.190;41.893;44.503;41.766;34.114;26.050;22.843;14.773;364;522.818
30/12/2022;LÍNEA B;1.999;4.187;5.442;5.039;3.775;3.637;3.480;3.641;3.867;3.997;4.139;5.034;5.931;5.516;5.006;3.743;2.992;2.245;1.450;47;75.167
30/12/2022;LÍNEA H;130;276;290;224;188;172;165;118;155;119;93;110;128;69;93;93;71;35;8;2;2.539
30/12/2022;LÍNEA J;846;1.515;1.766;1.571;1.137;1.035;930;929;808;765;704;709;742;658;699;606;435;250;121;;16.226
30/12/2022;LÍNEA K;1.586;2.300;2.379;2.009;1.558;1.388;1.350;1.262;1.295;1.307;1.313;1.249;1.410;1.373;1.183;1.202;839;481;191;1;25.676
30/12/2022;LÍNEA L;;;;;;348;442;481;602;585;386;486;564;326;;;;;;;4.220
30/12/2022;LÍNEA M;230;463;572;576;345;302;301;304;351;345;398;435;480;681;752;610;527;370;357;87;8.486
30/12/2022;LÍNEA O;193;579;830;837;528;475;395;436;447;442;609;629;722;630;563;492;415;474;259;19;9.974
30/12/2022;LÍNEA P;816;1.594;1.995;1.534;1.065;871;891;750;844;780;786;727;798;892;919;886;663;359;186;3;17.359
